"TYPE","id0","MEAN","STD","CNT","lemmas","definition","examples"
"src0","oewn-02625504-v",0.2857142857142857,0.4879500364742666,7.0,"['visit']","stay with as a guest","['Every summer, we visited our relatives in the country for a month']"
"src0","oewn-00793641-a",-2.25,0.8864052604279182,8.0,"['servile']","submissive or fawning in attitude or behavior","['spoke in a servile tone', 'the incurably servile housekeeper', 'servile tasks such as floor scrubbing and barn work']"
"src0","oewn-00535112-a",0.375,0.5175491695067657,8.0,"['comprehensible', 'comprehendible']","capable of being comprehended or understood","['an idea comprehensible to the average mind']"
"src0","oewn-00580789-v",-1.2222222222222223,1.481365736219265,9.0,"['subordinate', 'subdue']","make subordinate, dependent, or subservient","['Our wishes have to be subordinated to that of our ruler']"
"src0","oewn-00654061-s",-0.375,1.407885953173359,8.0,"['life-threatening', 'grievous', 'dangerous', 'serious', 'grave', 'severe']","causing fear or anxiety by threatening great harm","['a dangerous operation', 'a grave situation', 'a grave illness', 'grievous bodily harm', 'a serious wound', 'a serious turn of events', 'a severe case of pneumonia', 'a life-threatening disease']"
"src0","oewn-01835250-v",-0.375,0.7440238091428449,8.0,"['puzzle']","be uncertain about; think about without fully understanding or being able to decide","['We puzzled over her sudden departure']"
"src0","oewn-02259575-v",0.2222222222222222,1.2018504251546631,9.0,"['bounce']","refuse to accept and send back","['bounce a check']"
"src0","oewn-00485804-s",1.3333333333333333,1.505545305418162,6.0,"['mercenary', 'moneymaking', 'commercial', 'mercantile']","profit oriented","['a commercial book', 'preached a mercantile and militant patriotism', 'a mercenary enterprise', 'a moneymaking business']"
"src0","oewn-05707735-n",-1.125,0.8345229603962802,8.0,"['suspense']","an uncertain cognitive state","['the matter remained in suspense for several years']"
"src0","oewn-02503073-s",0.125,0.8345229603962802,8.0,"['thrown']","caused to fall to the ground","['the thrown rider got back on his horse', 'a thrown wrestler', 'a ball player thrown for a loss']"
"src0","oewn-02046733-v",0.625,1.0606601717798212,8.0,"['circulate']","cause to move in a circuit or system","['The fan circulates the air in the room']"
"src0","oewn-04843181-n",2.375,0.7440238091428449,8.0,"['action']","the trait of being active and energetic and forceful","['a man of action']"
"src0","oewn-00927081-v",-0.14285714285714285,1.5735915849388864,7.0,"['wonder', 'question']","place in doubt or express doubtful speculation","['I wonder whether this was the right thing to do', 'she wondered whether it would snow tonight']"
"src0","oewn-00383390-r",0.75,0.7071067811865475,8.0,"['intuitively']","in an intuitive manner","['inventors seem to have chosen intuitively a combination of explosive and aggressive sounds as warning signals to be used on automobiles']"
"src0","oewn-00403037-v",1.5,0.9258200997725514,8.0,"['develop']","elaborate by the unfolding of a musical idea and by the working out of the rhythmic and harmonic changes in the theme","['develop the melody and change the key']"
"src0","oewn-02278613-v",0.0,1.1952286093343936,8.0,"['condemn']","appropriate (property) for public use","['the county condemned the land to build a highway']"
"src0","oewn-00658159-a",0.625,1.1877349391654208,8.0,"['crowned']","having an (artificial) crown on a tooth","['had many crowned teeth']"
"src0","oewn-01081873-v",1.375,1.1877349391654208,8.0,"['meet', 'play', 'encounter', 'take on']","contend against an opponent in a sport, game, or battle","['Princeton plays Yale this weekend', 'Charlie likes to play Mary']"
"src0","oewn-07185404-n",0.375,0.5175491695067657,8.0,"['interpretation']","an explanation that results from interpreting something","['the report included his interpretation of the forensic evidence']"
"src0","oewn-00439133-v",2.125,0.6408699444616557,8.0,"['speed', 'speed up', 'quicken', 'accelerate']","move faster","['The car accelerated']"
"src0","oewn-05052532-n",-0.125,0.3535533905932738,8.0,"['rotation']","a planned recurrent sequence (of crops or personnel etc.)","['crop rotation makes a balanced demand on the fertility of the soil', 'the manager had only four starting pitchers in his rotation']"
"src0","oewn-05814631-n",0.7777777777777778,0.97182531580755,9.0,"['hold', 'grasp', 'appreciation']","understanding of the nature or meaning or quality or magnitude of something","['he has a good grasp of accounting practices']"
"src0","oewn-02842193-n",0.25,0.46291004988627577,8.0,"['billhook', 'bill']","a cutting tool with a sharp edge","['he used a bill to prune branches off of the tree']"
"src0","oewn-06008975-n",0.375,1.0606601717798212,8.0,"['science', 'scientific discipline']","a particular branch of scientific knowledge","['the science of genetics']"
"src0","oewn-02396335-v",1.0,1.3093073414159542,8.0,"['enthrone', 'throne']","put a monarch on the throne","['The Queen was enthroned more than 50 years ago']"
"src0","oewn-00302827-n",0.7142857142857143,0.7559289460184544,7.0,"['nonstop', 'nonstop flight']","a flight made without intermediate stops between source and destination","['how many nonstops are there to Dallas?']"
"src0","oewn-01304559-a",1.2857142857142858,1.2535663410560174,7.0,"['industrial']","having highly developed industries","['the industrial revolution', 'an industrial nation']"
"src0","oewn-02748107-v",0.0,0.0,8.0,"['ride', 'drive']","have certain properties when driven","['This car rides smoothly', 'My new truck drives well']"
"src0","oewn-00739661-v",0.25,1.7525491637693282,8.0,"['clutch', 'seize', 'get hold of']","affect","['Fear seized the prisoners', 'The patient was seized with unbearable pains', 'He was seized with a dreadful disease']"
"src0","oewn-02078291-s",0.0,0.5345224838248488,8.0,"['opposite']","being directly across from each other; facing","['And I on the opposite shore will be, ready to ride and spread the alarm', 'we lived on opposite sides of the street', 'at opposite poles']"
"src0","oewn-01116934-n",0.625,0.7440238091428449,8.0,"['sale']","a particular instance of selling","['he has just made his first sale', 'they had to complete the sale before the banks closed']"
"src0","oewn-00440992-s",0.8571428571428571,0.37796447300922725,7.0,"['cagy', 'canny', 'clever', 'cagey']","showing self-interest and shrewdness in dealing with others","['a cagey lawyer', 'too clever to be sound']"
"src0","oewn-01930715-a",-0.7142857142857143,1.2535663410560174,7.0,"['random']","lacking any definite plan or order or purpose; governed by or depending on chance","['a random choice', 'bombs fell at random', 'random movements']"
"src0","oewn-02117441-s",-0.25,1.3887301496588271,8.0,"['apart']","having characteristics not shared by others","['scientists felt they were a group apart']"
"src0","oewn-00609193-v",-0.25,0.7071067811865476,8.0,"['minor']","have as one's secondary field of study","['in collee she minored in mathematics']"
"src0","oewn-03075787-a",1.8571428571428572,1.2149857925879117,7.0,"['entrepreneurial']","of or relating to an entrepreneur","['entrepreneurial risks']"
"src0","oewn-00572138-v",0.375,1.5979898086569353,8.0,"['take away', 'remove']","get rid of something abstract","['The death of her mother removed the last obstacle to their marriage', 'God takes away your sins']"
"src0","oewn-05662964-n",0.25,0.46291004988627577,8.0,"['touch', 'cutaneous senses', 'skin senses', 'sense of touch', 'touch modality']","the faculty by which external objects or forces are perceived through contact with the body (especially the hands)","['only sight and touch enable us to locate objects in the space around us']"
"src0","oewn-00796031-s",0.0,1.4142135623730951,7.0,"['possessive']","having or showing a desire to control or dominate","['a possessive parent']"
"src0","oewn-00817305-n",1.0,0.7559289460184544,8.0,"['aim']","the action of directing something at an object","['he took aim and fired']"
"src0","oewn-08494318-n",-0.2857142857142857,0.7559289460184545,7.0,"['unemployed people', 'unemployed']","people who are involuntarily out of work (considered as a group)","['the long-term unemployed need assistance']"
"src0","oewn-00695834-v",1.4285714285714286,1.2724180205607034,7.0,"['prize', 'prise', 'respect', 'value', 'esteem']","regard highly; think much of","['I respect his judgement', 'We prize his creativity']"
"src0","oewn-00196288-r",-0.5,0.7559289460184544,8.0,"['stiffly', 'bolt', 'rigidly']","in a rigid manner","['the body was rigidly erect', 'he sat bolt upright']"
"src0","oewn-02466219-s",-1.125,1.6420805617960927,8.0,"['upset', 'distressed', 'worried', 'disturbed', 'disquieted']","afflicted with or marked by anxious uneasiness or trouble or grief","['too upset to say anything', 'spent many disquieted moments', ""distressed about her son's leaving home"", 'lapsed into disturbed sleep', 'worried parents', 'a worried frown', 'one last worried check of the sleeping children']"
"src0","oewn-00182430-r",0.125,0.6408699444616557,8.0,"['apart', 'asunder']","into parts or pieces","[""he took his father's watch apart"", 'split apart', 'torn asunder']"
"src0","oewn-00566932-s",0.125,0.3535533905932738,8.0,"['alternative']","necessitating a choice between mutually exclusive possibilities","['alternative possibilities were neutrality or war']"
"src0","oewn-01934845-v",0.7142857142857143,0.4879500364742666,7.0,"['drive']","operate or control a vehicle","['drive a car or bus', 'Can you drive this four-wheel truck?']"
"src0","oewn-01060995-v",0.5714285714285714,0.9759000729485332,7.0,"['acknowledge', 'notice']","express recognition of the presence or existence of, or acquaintance with","['He never acknowledges his colleagues when they run into him in the hallway', 'She acknowledged his compliment with a smile', ""it is important to acknowledge the work of others in one's own writing""]"
"src0","oewn-13300285-n",0.25,0.7071067811865476,8.0,"['remuneration', 'pay', 'salary', 'wage', 'earnings']","something that remunerates","['wages were paid by cash', 'he wasted his pay on drink', 'they saved a quarter of all their earnings']"
"src0","oewn-00740956-v",0.0,0.0,8.0,"['carry']","include, as on a list","['How many people are carried on the payroll?']"
"src0","oewn-01429760-v",0.5,1.3093073414159544,8.0,"['take', 'have']","have sex with; archaic use","['He had taken this woman when she was most vulnerable']"
"src0","oewn-02730292-v",-0.125,0.8345229603962802,8.0,"['interrelate', 'relate']","be in a relationship with","['How are these two observations related?']"
"src0","oewn-14334775-n",0.14285714285714285,0.8997354108424372,7.0,"['effect']","a symptom caused by an illness or a drug","['the effects of sleep loss', 'the effect of the anesthetic']"
"src0","oewn-00206083-a",0.875,0.8345229603962802,8.0,"['forward']","used of temperament or behavior; lacking restraint or modesty","['a forward child badly in need of discipline']"
"src0","oewn-00866742-s",0.5,0.9258200997725515,8.0,"['practical']","having or put to a practical purpose or use","['practical mathematics', 'practical applications of calculus']"
"src0","oewn-01736802-v",2.25,0.7071067811865475,8.0,"['lead', 'conduct', 'direct']","lead, as in the performance of a composition","['conduct an orchestra; Barenboim conducted the Chicago symphony for years']"
"src0","oewn-02328055-v",0.375,0.7440238091428449,8.0,"['stock']","provide or furnish with a stock of something","['stock the larder with meat']"
"src0","oewn-05998364-n",0.125,0.3535533905932738,8.0,"['theory']","a well-substantiated explanation of some aspect of the natural world; an organized system of accepted knowledge that applies in a variety of circumstances to explain a specific set of phenomena","['theories can incorporate facts and laws and tested hypotheses', 'true in fact and theory']"
"src0","oewn-05742504-n",0.625,0.5175491695067657,8.0,"['ascription', 'attribution']","assigning to a cause or source","[""the attribution of lighting to an expression of God's wrath"", 'he questioned the attribution of the painting to Picasso']"
