"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-01575285-a","['natural']","existing in or produced by nature; not artificial or imitation","['a natural pearl', 'natural gas', 'natural silk', 'natural blonde hair', 'a natural sweetener', 'natural fertilizers']","['oewn-01575756-a']","[['unreal', 'artificial']]","['contrived by art rather than nature']","[['artificial flowers', 'artificial flavoring', 'an artificial diamond', 'artificial fibers', 'artificial sweeteners']]"
"oewn-01187805-a","['headless']","not having a head or formed without a head","['the headless horseman', 'brads are headless nails']","['oewn-01187145-a']","[['headed']]","['having a head of a specified kind or anything that serves as a head; often used in combination']","[['headed bolts', 'three-headed Cerberus', 'a cool-headed fighter pilot']]"
"oewn-00208618-v","['aggravate', 'exacerbate', 'worsen', 'exasperate']","make worse","['This drug aggravates the pain']","['oewn-00206293-v']","[['better', 'amend', 'meliorate', 'ameliorate', 'improve']]","['to make better']","[['The editor improved the manuscript with his changes']]"
"oewn-00985009-a","['fast']","at a rapid tempo","['the band played a fast fox trot']","['oewn-00985793-a']","[['slow']]","['at a slow tempo']","[['the band played a slow waltz']]"
"oewn-02290110-a","['spontaneous', 'self-generated']","happening or arising without apparent external cause","['spontaneous laughter', 'spontaneous combustion', 'a spontaneous abortion']","['oewn-02290922-a']","[['induced']]","['brought about or caused; not spontaneous']","[['a case of steroid-induced weakness']]"
"oewn-05813910-n","['comprehension']","an ability to understand the meaning or importance of something (or the knowledge acquired as a result)","['how you can do that is beyond my comprehension', 'he was famous for his comprehension of American literature']","['oewn-05814239-n']","[['incomprehension']]","['an inability to understand']","[['his incomprehension of the consequences']]"
"oewn-00147156-r","['hesitatingly', 'hesitantly']","with hesitation; in a hesitant manner","['he finally accepted hesitantly']","['oewn-00147028-r']","[['unhesitatingly']]","['without hesitation']","[['she said yes unhesitatingly']]"
"oewn-02433027-a","['untidy']","not neat and tidy","['careless and untidy in her personal habits', 'an untidy living room', 'untidy and casual about money']","['oewn-02431459-a']","[['tidy']]","['marked by order and cleanliness in appearance or habits']","[['a tidy person', 'a tidy house', 'a tidy mind']]"
"oewn-02529450-v","['fail']","judge unacceptable","['The teacher failed six students']","['oewn-02529619-v']","[['pass']]","['accept or judge as acceptable']","[['The teacher passed the student although he was weak']]"
"oewn-02293000-v","['lose']","fail to get or obtain","['I lost the opportunity to spend a year abroad']","['oewn-02293158-v']","[['acquire', 'gain', 'win']]","[""win something through one's efforts""]","[['I acquired a passing knowledge of Chinese', 'Gain an understanding of international finance', ""win someone's confidence and friendship""]]"
"oewn-14498302-n","['weakness']","the condition of being financially weak","['the weakness of the dollar against the yen']","['oewn-14498140-n']","[['strength']]","['the condition of financial success']","[[""the strength of the company's stock in recent weeks""]]"
"oewn-05142145-n","['profundity', 'profoundness', 'deepness']","the quality of being physically deep","['the profundity of the mine was almost a mile']","['oewn-05142990-n']","[['shallowness']]","['the quality of lacking physical depth']","[['take into account the shallowness at that end of the pool before you dive']]"
"oewn-01828578-a","['impossible']","not capable of occurring or being accomplished or dealt with","['an impossible dream', 'an impossible situation']","['oewn-01826770-a']","[['possible']]","['capable of happening or existing']","[['a breakthrough may be possible next year', 'anything is possible', 'warned of possible consequences']]"
"oewn-00156409-v","['increase']","become bigger or greater in amount","['The amount of work increased']","['oewn-00151509-v']","[['fall', 'decrease', 'lessen', 'diminish']]","['decrease in size, extent, or range']","[['The amount of homework decreased towards the end of the semester', 'The cabin pressure fell dramatically', 'her weight fell to under a hundred pounds', 'his voice fell to a whisper']]"
"oewn-09390100-n","['requisite', 'essential', 'necessary', 'requirement', 'necessity']","anything indispensable","['food and shelter are necessities of life', 'the essentials of the good life', 'allow farmers to buy their requirements under favorable conditions', 'a place where the requisites of water fuel and fodder can be obtained']","['oewn-09335551-n']","[['inessential', 'nonessential']]","['anything that is not essential']","[['they discarded all their inessentials']]"
"oewn-02941396-a","['irrational']","real but not expressible as the quotient of two integers","['irrational numbers']","['oewn-02941214-a']","[['rational']]","['capable of being expressed as a quotient of integers']","[['rational numbers']]"
"oewn-00974254-a","['fashionable', 'stylish']","being or in accordance with current social fashions","['fashionable clothing', 'the fashionable side of town', 'a fashionable cafe']","['oewn-00977035-a']","[['unfashionable', 'unstylish']]","['not in accord with or not following current fashion']","[['unfashionable clothes', 'melodrama of a now unfashionable kind']]"
"oewn-01924583-a","['unquestionable']","incapable of being questioned","['unquestionable authority']","['oewn-01922610-a']","[['questionable']]","['subject to question']","[['questionable motives', 'a questionable reputation', 'a fire of questionable origin']]"
"oewn-02031394-a","['rich']","having an abundant supply of desirable qualities or substances (especially natural resources)","['blessed with a land rich in minerals', 'rich in ideas', 'rich with cultural interest']","['oewn-02031662-a']","[['poor']]","['lacking in quality or substances']","[['a poor land', 'the area was poor in timber and coal', 'food poor in nutritive value', 'the food in the cafeteria was of poor quality']]"
"oewn-00384120-r","['visibly']","in a visible manner","['he was visibly upset']","['oewn-00383984-r']","[['invisibly']]","['without being seen']","[['these organisms enter the body invisibly']]"
"oewn-00218585-r","['thoughtfully']","in a thoughtful manner","['he stared thoughtfully out the window']","['oewn-00218725-r']","[['thoughtlessly', 'unthinkingly', 'unthinking']]","['in a thoughtless manner']","[['he stared thoughtlessly at the picture']]"
"oewn-00650564-a","['critical']","marked by a tendency to find and call attention to errors and flaws","['a critical attitude']","['oewn-00651838-a']","[['uncritical']]","['not critical; not tending to find or call attention to errors']","[['a devoted and almost uncritical admirer']]"
"oewn-00315073-v","['sharpen', 'focalise', 'focalize', 'focus']","put (an image) into focus","['Please focus the image; we cannot enjoy the movie']","['oewn-00313791-v']","[['blur', 'blear']]","['make dim or indistinct']","[['The fog blurs my vision']]"
"oewn-01838944-a","['unbroken', 'unplowed', 'unploughed']","(of farmland) not plowed","['unplowed fields', 'unbroken land']","['oewn-01838663-a']","[['plowed', 'ploughed']]","['(of farmland) broken and turned over with a plow']","[['plowed fields']]"
"oewn-00521136-a","['dedicated']","devoted to a cause or ideal or purpose","['a dedicated dancer', 'dedicated teachers', 'dedicated to the proposition that all men are created equal']","['oewn-00522006-a']","[['undedicated']]","['not dedicated']","[['the playground has been completed but is still undedicated']]"
"oewn-00263658-a","['courageous', 'brave']","possessing or displaying courage; able to face and deal with danger or fear without flinching","['Familiarity with danger makes a brave man braver but less daring', 'a frank courageous heart...triumphed over pain', 'set a courageous example by leading them safely into and out of enemy-held territory']","['oewn-00265642-a']","[['fearful', 'cowardly']]","['lacking courage; ignobly timid and faint-hearted']","[['cowardly dogs, ye will not aid me then']]"
"oewn-01555487-a","['principled']","based on or manifesting objectively defined standards of rightness or morality","['principled pragmatism and unprincipled expediency', 'a principled person']","['oewn-01555818-a']","[['unprincipled']]","['lacking principles or moral scruples']","[['freedom from coarse unprincipled calumny']]"
"oewn-05150110-n","['advantage', 'reward']","benefit resulting from some event or action","['it turned out to my advantage', 'reaping the rewards of generosity']","['oewn-05172372-n']","[['penalty']]","['the disadvantage or painful consequences of an action or condition']","[['neglected his health and paid the penalty']]"
"oewn-01211024-a","['lowered']","below the surround or below the normal position","['with lowered eyes']","['oewn-01210507-a']","[['raised']]","['located or moved above the surround or above the normal position']","[['a raised design', 'raised eyebrows']]"
