"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-02790581-a","['physical']","relating to the sciences dealing with matter and energy; especially physics","['physical sciences', 'physical laws']","[]","[]","[]","[]"
"oewn-00592510-v","['see', 'realize', 'understand', 'realise']","perceive (an idea or situation) mentally","['Now I see!', ""I just can't see your point"", 'Does she realize how important this decision is?', ""I don't understand the idea""]","[]","[]","[]","[]"
"oewn-00608509-v","['study', 'hit the books']","learn by reading books","['He is studying geology in his room', 'I have an exam next week; I must hit the books now']","[]","[]","[]","[]"
"oewn-00223926-v","['weaken']","become weaker","[""The prisoner's resistance weakened after seven days""]","['oewn-00220887-v']","[['strengthen']]","['gain strength']","[['His body strengthened']]"
"oewn-02494137-v","['see']","go to see for a social visit","['I went to see my friend Mary the other day']","[]","[]","[]","[]"
"oewn-01328729-a","['illuminating', 'enlightening', 'informative']","tending to increase knowledge or dissipate ignorance","['an enlightening glimpse of government in action', 'an illuminating lecture']","['oewn-01328965-a']","[['unenlightening', 'unilluminating']]","['failing to inform or clarify']","[['an unenlightening comment']]"
"oewn-00303220-n","['flight', 'flying']","an instance of traveling by air","['flying was still an exciting adventure for him']","[]","[]","[]","[]"
"oewn-00166763-n","['move']","the act of deciding to do something","[""he didn't make a move to help"", 'his first move was to hire a lawyer']","[]","[]","[]","[]"
"oewn-00029193-r","['however']","by contrast; on the other hand","['the first part was easy; the second, however, took hours']","[]","[]","[]","[]"
"oewn-01653473-s","['small', 'little']","(of children and animals) young, immature","['what a big little boy you are', 'small children']","[]","[]","[]","[]"
"oewn-02841963-n","['peak', 'bill', 'visor', 'vizor', 'eyeshade']","a brim that projects to the front to shade the eyes","['he pulled down the bill of his cap and trudged ahead']","[]","[]","[]","[]"
"oewn-08566645-n","['development']","a district that has been developed to serve some purpose","['such land is practical for small park developments']","[]","[]","[]","[]"
"oewn-00067647-a","['advisable']","worthy of being recommended or suggested; prudent or wise","['such action is neither necessary nor advisable', 'extreme caution is advisable', 'it is advisable to telephone first']","['oewn-00068376-a']","[['unadvisable', 'inadvisable']]","['not prudent or wise; not recommended']","[['running on the ice is inadvisable']]"
"oewn-01010320-n","['organization', 'organisation']","the activity or result of distributing or disposing persons or things properly or methodically","['his organization of the work force was very efficient']","[]","[]","[]","[]"
"oewn-04842955-n","['drive']","the trait of being highly motivated","['his drive and energy exhausted his co-workers']","[]","[]","[]","[]"
"oewn-00621282-v","['confound', 'confuse']","mistake one thing for another","['you are confusing me with the other candidate']","[]","[]","[]","[]"
"oewn-01870178-v","['turn over', 'roll']","move by turning over or rotating","['The child rolled down the hill', 'turn over on your left side']","[]","[]","[]","[]"
"oewn-02304499-s","['regulation']","prescribed by or according to regulation","['regulation army equipment']","[]","[]","[]","[]"
"oewn-00729761-s","['helpless']","unable to manage independently","['as helpless as a baby']","[]","[]","[]","[]"
"oewn-01146304-v","['run', 'hunt', 'hunt down', 'track down']","pursue for food or sport (as of wild animals)","['Goering often hunted wild boars in Poland', 'The dogs are running deer', 'The Duke hunted in these woods']","[]","[]","[]","[]"
"oewn-01287511-v","['loosen', 'undo', 'untie']","cause to become loose","['undo the shoelace', 'untie the knot', 'loosen the necktie']","[]","[]","[]","[]"
"oewn-00715072-v","['link up', 'connect', 'link', 'tie in', 'relate', 'associate', 'colligate']","make a logical or causal connection","['I cannot connect these two pieces of evidence in my mind', 'colligate these facts', 'I cannot relate these events at all']","['oewn-00716178-v']","[['decouple', 'dissociate']]","['regard as unconnected']","[['you must dissociate these two events!', 'decouple our foreign policy from ideology']]"
"oewn-07367435-n","['wave']","something that rises rapidly","['a wave of emotion swept over him', 'there was a sudden wave of buying before the market closed', 'a wave of conservatism in the country led by the hard right']","[]","[]","[]","[]"
"oewn-01065188-a","['free']","not limited or hampered; not under compulsion or restraint","['free enterprise', 'a free port', 'a free country', 'I have an hour free', 'free will', 'free of racism', 'feel free to stay as long as you wish', 'a free choice']","[]","[]","[]","[]"
"oewn-01600178-a","['unnatural', 'abnormal']","not normal; not typical or usual or regular or conforming to a norm","['abnormal powers of concentration', 'abnormal amounts of rain', 'abnormal circumstances', 'an abnormal interest in food']","['oewn-01598231-a']","[['normal']]","['conforming with or constituting a norm or standard or level or type or social norm; not abnormal']","[['serve wine at normal room temperature', 'normal diplomatic relations', 'normal working hours', 'normal word order', 'normal curiosity', 'the normal course of events']]"
"oewn-02229727-v","['dump', 'ditch']","sever all ties with, usually unceremoniously or irresponsibly","['The company dumped him after many years of service', 'She dumped her boyfriend when she fell in love with a rich man']","[]","[]","[]","[]"
"oewn-02795679-a","['professorial']","relating to or characteristic of professors","['professorial demeanor']","[]","[]","[]","[]"
"oewn-01902992-s","['provoking', 'agitative', 'agitating']","causing or tending to cause anger or resentment","['a provoking delay at the airport']","[]","[]","[]","[]"
"oewn-00290231-a","['unbroken']","not broken; whole and intact; in one piece","['fortunately the other lens is unbroken']","['oewn-00289948-a']","[['broken']]","['physically and forcibly separated into pieces or cracked or split']","[['a broken mirror', 'a broken tooth', 'a broken leg', 'his neck is broken']]"
"oewn-02402602-v","['tenure']","give life-time employment to","['She was tenured after she published her book']","[]","[]","[]","[]"
"oewn-02576431-s","['ready']","mentally disposed","['he was ready to believe her']","[]","[]","[]","[]"
"oewn-00120604-v","['get', 'have', 'let']","cause to move; cause to be in a certain position or condition","['He got his squad on the ball', 'This let me in for a big surprise', 'He got a girl into trouble']","[]","[]","[]","[]"
"oewn-00908403-s","['pitiful', 'pathetic', 'pitiable']","inspiring mixed contempt and pity","['their efforts were pathetic', 'pitiable lack of character', 'pitiful exhibition of cowardice']","[]","[]","[]","[]"
"oewn-03579155-n","['brainchild', 'inspiration']","a product of your creative thinking and work","['he had little respect for the inspirations of other artists', 'after years of work his brainchild was a tangible reality']","[]","[]","[]","[]"
"oewn-01956757-v","['refer']","send or direct for treatment, information, or a decision","['refer a patient to a specialist', 'refer a bill to a committee']","[]","[]","[]","[]"
"oewn-01875584-s","['amateur', 'recreational', 'unpaid']","engaged in as a pastime","['an amateur painter', 'gained valuable experience in amateur theatricals', 'recreational golfers', 'reading matter that is both recreational and mentally stimulating', 'unpaid extras in the documentary']","[]","[]","[]","[]"
"oewn-00114003-r","['otherwise', 'differently']","in another and different manner","['very soon you will know differently', 'she thought otherwise', 'there is no way out other than the fire escape']","[]","[]","[]","[]"
"oewn-05761561-n","['education']","the gradual process of acquiring knowledge","['education is a preparation for life', ""a girl's education was less important than a boy's""]","[]","[]","[]","[]"
"oewn-01579610-v","['drift']","drive slowly and far afield for grazing","['drift the cattle herds westwards']","[]","[]","[]","[]"
"oewn-11472496-n","['energy']","any source of usable power","['the DOE is responsible for maintaining the energy policy']","[]","[]","[]","[]"
"oewn-06724098-n","['fire', 'flak', 'flack', 'attack', 'blast']","intense adverse criticism","['Clinton directed his fire at the Republican Party', 'the government has come under attack', ""don't give me any flak""]","[]","[]","[]","[]"
"oewn-01764964-v","['stir up', 'heat', 'ignite', 'inflame', 'wake', 'fire up']","arouse or excite feelings and passions","['The ostentatious way of living of the rich ignites the hatred of the poor', ""The refugees' fate stirred up compassion around the world"", 'Wake old feelings of hatred']","[]","[]","[]","[]"
"oewn-02347190-s","['high', 'eminent']","standing above others in quality or position","['people in high places', 'the high priest', 'eminent members of the community']","[]","[]","[]","[]"
"oewn-02138515-v","['make']","appear to begin an activity","['He made to speak but said nothing in the end', 'She made as if to say hello to us']","[]","[]","[]","[]"
"oewn-01803246-v","['fail', 'betray']","disappoint, prove undependable to; abandon, forsake","['His sense of smell failed him this time', 'His strength finally failed him', 'His children failed him in the crisis']","[]","[]","[]","[]"
"oewn-00787624-v","['inquire', 'enquire', 'investigate']","conduct an inquiry or investigation of","[""The district attorney's office investigated reports of possible irregularities"", 'inquire into the disappearance of the rich old lady']","[]","[]","[]","[]"
"oewn-02331194-v","['market']","buy household supplies","['We go marketing every Saturday']","[]","[]","[]","[]"
"oewn-02537893-a","['unwanted']","not wanted; not needed","['tried to give away unwanted kittens']","['oewn-02537084-a']","[['wanted']]","['desired or wished for or sought']","[[""couldn't keep her eyes off the wanted toy"", 'a wanted criminal', 'a wanted poster']]"
